name,unified_sutra_code,sutra_code,sutra_name,due_reel_count,existed_reel_count,start_volume,start_page,end_volume,end_page,remark
ZH_1063,UN_3967,ZH_1063,開元釋教錄略出,4,4,55,486,55,538,
ZH_1064,UN_3970,ZH_1064,貞元新定釋教目錄,30,30,55,539,55,988,
ZH_1065,UN_3971,ZH_1065,大唐保大乙巳歲續貞元釋教錄,1,1,55,989,55,999,
ZH_1066,UN_39431,ZH_1066,一切經音義,25,25,56,813,57,134,
ZH_1068,UN_3945,ZH_1068,一切經音義,100,100,57,,59,,
ZH_1069,UN_3946,ZH_1069,續一切經音義,10,10,59,353,59,423,
ZH_1070,UN_39441,ZH_1070,新譯大方廣佛華嚴經音義,2,2,59,424,59,480,
ZH_1072,UN_3948,ZH_1072,紹興重雕大藏音,3,3,59,510,59,545,
ZH_1073,UN_3947,ZH_1073,新集藏經音義隨函錄,30,30,59,546,60,610,
ZH_1074,UN_3777,ZH_1074,大唐西域記,12,12,60,611,60,756,
ZH_1075,UN_3801,ZH_1075,集古今佛道論衡,4,4,60,757,60,828,
ZH_1076,UN_3802,ZH_1076,續集古今佛道論衡,1,1,60,849,60,863,
ZH_1077,UN_3818,ZH_1077,集沙門不應拜俗等事,6,6,60,864,60,930,
ZH_1078,UN_3803,ZH_1078,集神州三寶感通錄,3,3,60,931,60,1011,
ZH_1079,UN_3639,ZH_1079,大唐大慈恩寺三藏法師傳,10,10,61,1,61,138,
ZH_1080,UN_3661,ZH_1080,大唐西域求法高僧傳,2,2,61,139,61,167,
ZH_1081,UN_3775,ZH_1081,昔道人法顯從長安行西至天竺傳,1,1,61,168,61,195,
ZH_1082,UN_3637,ZH_1082,唐護法沙門法琳別傳,3,3,61,196,61,219,
ZH_1083,UN_3636,ZH_1083,隋天臺智者大師別傳,1,1,61,220,61,230,
ZH_1084,UN_3653,ZH_1084,高僧傳,14,14,61,231,61,486,
ZH_1085,UN_3654,ZH_1085,續高僧傳,30,30,61,487,61,1077,
ZH_1086,UN_3655,ZH_1086,宋高僧傳,30,30,62,1,62,306,
ZH_1087,UN_3658,ZH_1087,明高僧傳,6,6,62,307,67,318,
ZH_1088,UN_3668,ZH_1088,神僧傳,9,9,62,313,62,463,
ZH_1089,UN_3820,ZH_1089,辯正論,8,8,62,464,62,607,
ZH_1090,UN_3819,ZH_1090,破邪論,2,2,62,608,62,649,
ZH_1091,UN_3822,ZH_1091,甄正論,3,3,62,650,62,685,
ZH_1092,UN_3821,ZH_1092,十門辯惑論,3,3,62,686,62,707,
ZH_1093,UN_3799,ZH_1093,弘明集,14,14,62,708,62,937,
ZH_1094,UN_3800,ZH_1094,廣弘明集,30,30,62,938,63,466,
ZH_1095,UN_3892,ZH_1095,南海寄歸內法傳,4,4,63,467,63,529,
ZH_1096,UN_2693,ZH_1096,說罪要行法,1,1,63,530,63,532,
ZH_1097,UN_2691,ZH_1097,護命放生儀軌法,1,1,63,533,63,534,
ZH_1098,UN_2692,ZH_1098,受用三水要行法,1,1,63,535,63,537,
ZH_1099,UN_3671,ZH_1099,比丘尼傳,4,4,63,538,63,582,
ZH_1100,UN_3842,ZH_1100,集諸經禮懺儀,2,2,63,583,63,616,
ZH_1101,UN_1072,ZH_1101,佛說大乘莊嚴寶王經,4,4,63,617,63,647,
ZH_1102,UN_288,ZH_1102,佛說聖佛母小字波若波羅密多經,1,1,63,648,63,650,
ZH_1103,UN_954,ZH_1103,佛說大乘聖無量壽決定光明王如來陀羅尼經,1,1,63,651,63,654,
ZH_1104,UN_960,ZH_1104,佛說無能勝幡王如來莊嚴陀羅尼經,1,1,63,655,63,657,
ZH_1105,UN_9901,ZH_1105,最勝佛頂陀羅尼經,1,1,63,658,63,660,
ZH_1106,UN_1202,ZH_1106,佛說大乘聖吉祥持世陀羅尼經,1,1,63,661,63,665,
ZH_1107,UN_1752,ZH_1107,七佛贊唄伽他,1,1,63,666,63,668,
ZH_1108,UN_331,ZH_1108,大方廣總持寶光明經,5,5,63,669,63,703,
ZH_1109,UN_1021,ZH_1109,佛說守護大千國土經,3,3,63,704,63,728,
ZH_1110,UN_1284,ZH_1110,佛說出生一切如來法眼遍照大力明王經,2,2,63,729,63,739,
ZH_1111,UN_84,ZH_1111,分別善惡報應經,2,2,63,740,63,750,
ZH_1112,UN_641,ZH_1112,佛說大乘善見變化文殊師利問法經,1,1,63,751,63,755,
ZH_1113,UN_365,ZH_1113,佛說大乘日子王所問經,1,1,63,756,63,762,
ZH_1114,UN_1070,ZH_1114,佛說大護明大陀羅尼經,1,1,63,763,63,766,
ZH_1115,UN_787,ZH_1115,佛說樓閣正法甘露鼓經,1,1,63,767,63,770,
ZH_1116,UN_684,ZH_1116,佛說金耀童子經,1,1,63,771,63,776,
ZH_1117,UN_1438,ZH_1117,大寒林聖難拏陀羅尼經,1,1,63,777,63,780,
ZH_1118,UN_572,ZH_1118,佛說較量壽命經,1,1,63,781,63,786,
ZH_1119,UN_1184,ZH_1119,聖虛空藏菩薩陀羅尼經,1,1,63,787,63,791,
ZH_1120,UN_1046,ZH_1120,佛頂放無垢光明入普門觀察一切如來心陀羅尼經,2,2,63,792,63,800,
ZH_1121,UN_1400,ZH_1121,佛說聖最上燈明如來陀羅尼經,1,1,63,801,63,804,
ZH_1122,UN_1169,ZH_1122,息除中天陀羅尼經,1,1,63,805,63,806,
ZH_1123,UN_1448,ZH_1123,消除一切閃電障難隨求如意陀羅尼經,1,1,63,807,63,809,
ZH_1124,UN_516,ZH_1124,佛說嗟韈曩法天子受三歸依免除惡道經,1,1,63,810,63,812,
ZH_1125,UN_1745,ZH_1125,贊法界頌,1,1,63,813,63,815,
ZH_1126,UN_1274,ZH_1126,佛說無能勝大明王陀羅尼經,1,1,63,816,63,819,
ZH_1127,UN_571,ZH_1127,佛說諸行有為經,1,1,63,820,63,820,
ZH_1128,UN_1043,ZH_1128,一切如來正法秘密篋印心陀羅尼經,1,1,63,821,63,825,
ZH_1129,UN_804,ZH_1129,妙法聖念處經,8,8,63,826,63,870,
ZH_1130,UN_545,ZH_1130,佛說六道伽陀經,1,1,63,871,63,873,
ZH_1131,UN_1762,ZH_1131,勝軍化世百喻伽陀經,1,1,63,874,63,877,
ZH_1132,UN_207,ZH_1132,法集要誦經,4,4,63,缺页,63,905,
ZH_1133,UN_1076,ZH_1133,聖觀自在菩薩一百八名經,1,1,63,906,63,908,
ZH_1134,UN_1139,ZH_1134,讚揚聖德多羅菩薩一百八名經,1,1,63,909,63,912,
ZH_1135,UN_1732,ZH_1135,菩提行經,4,4,63,913,63,934,
ZH_1136,UN_382,ZH_1136,佛說大迦葉問大寶積正法經,5,5,63,935,63,960,
ZH_1137,UN_576,ZH_1137,佛說法集名數經,1,1,63,961,63,965,
ZH_1138,UN_1534,ZH_1138,佛說沙彌十戒儀則經,1,1,63,966,63,968,
ZH_1139,UN_1203,ZH_1139,聖持世陀羅尼經,1,1,63,969,63,973,
ZH_1140,UN_540,ZH_1140,十二緣生祥瑞經,2,2,63,974,63,982,
ZH_1141,UN_1276,ZH_1141,無能勝大明心陀羅尼經,1,1,63,984,63,986,
ZH_1142,UN_935,ZH_1142,諸佛心印陀羅尼經,1,1,63,缺页,63,989,
ZH_1143,UN_861,ZH_1143,外道問聖大乘法無我義經,1,1,63,990,63,992,
ZH_1144,UN_1540,ZH_1144,佛說苾芻五法經,1,1,63,993,63,996,
ZH_1145,UN_1541,ZH_1145,佛說苾芻迦屍迦十法經,1,1,63,997,63,999,
ZH_1146,UN_1138,ZH_1146,聖多羅菩薩一百八名陀羅尼經,1,1,63,1000,63,1004,
ZH_1147,UN_1147,ZH_1147,毗俱胝菩薩一百八名經,1,1,63,1005,63,1008,
ZH_1148,UN_1701,ZH_1148,金剛針論,1,1,63,1009,63,1015,
ZH_1149,UN_1528,ZH_1149,佛說目連所問經,1,1,63,1016,63,1017,
ZH_1150,UN_1275,ZH_1150,無能勝大明陀羅尼經,1,1,63,1018,63,1022,
ZH_1151,UN_1219,ZH_1151,大方廣菩薩藏文殊師利根本儀軌經,20,20,64,1,64,119,
ZH_1152,UN_289,ZH_1152,佛說觀想佛母波若波羅密多菩薩經,1,1,64,120,64,121,
ZH_1153,UN_720,ZH_1153,佛為娑伽羅龍王所說大乘經,1,1,64,122,64,127,
ZH_1154,UN_818,ZH_1154,佛說十號經,1,1,64,128,64,129,
ZH_1155,UN_1458,ZH_1155,佛說寶生陀羅尼經,1,1,64,130,64,130,
ZH_1156,UN_1457,ZH_1156,佛說蓮華眼陀羅尼經,1,1,64,131,64,131,
ZH_1157,UN_1447,ZH_1157,佛說大金剛香陀羅尼經,1,1,64,132,64,133,
ZH_1158,UN_604,ZH_1158,大乘寶月童子問法經,1,1,64,134,64,136,
ZH_1159,UN_1464,ZH_1159,佛說一切如來安相三昧儀軌經,1,1,64,137,64,140,
ZH_1160,UN_716,ZH_1160,佛說大自在天子因地經,1,1,64,141,64,144,
ZH_1161,UN_1149,ZH_1161,廣大蓮華莊嚴曼拏羅滅一切罪陀羅尼經,1,1,64,145,64,150,
ZH_1162,UN_1449,ZH_1162,佛說如意摩尼陀羅尼經,1,1,64,151,64,,
ZH_1163,UN_1461,ZH_1163,大金剛妙高山樓閣陀羅尼,1,1,64,,64,157,
ZH_1164,UN_1160,ZH_1164,佛說普賢菩薩陀羅尼經,1,1,64,158,64,159,
ZH_1165,UN_913,ZH_1165,妙臂菩薩所問經,4,4,64,160,64,186,
ZH_1166,UN_1324,ZH_1166,佛說寶藏神大明曼拏羅儀軌經,2,2,64,187,64,196,
ZH_1167,UN_1325,ZH_1167,佛說聖寶藏神儀軌經,2,2,64,197,64,205,
ZH_1168,UN_907,ZH_1168,一切如來大秘密王未曾有最上微妙大曼拏羅經,5,5,64,206,64,235,
ZH_1169,UN_1298,ZH_1169,佛說大摩裡支菩薩經,7,7,64,236,64,277,
ZH_1170,UN_1277,ZH_1170,聖無能勝金剛火陀羅尼經,1,1,64,278,64,280,
ZH_1171,UN_1423,ZH_1171,佛說聖莊嚴陀羅尼經,2,2,64,281,64,287,
ZH_1172,UN_1456,ZH_1172,佛說聖幡瓔珞陀羅尼經,1,1,64,288,64,290,
ZH_1173,UN_1402,ZH_1173,佛說花精樓閣陀羅尼經,1,1,64,291,64,293,
ZH_1174,UN_1058,ZH_1174,千轉大明陀羅尼經,1,1,64,294,64,295,
ZH_1175,UN_1443,ZH_1175,佛說智光滅一切業障陀羅尼經,1,1,64,296,64,297,
ZH_1176,UN_1756,ZH_1176,賢聖集伽陀一百誦,1,1,64,298,64,301,
ZH_1177,UN_1418,ZH_1177,佛說聖大總持王經,1,1,64,302,64,304,
ZH_1178,UN_1459,ZH_1178,佛說尊勝大明王經,1,1,64,305,64,306,
ZH_1179,UN_1450,ZH_1179,佛說如意寶總持王經,1,1,64,307,64,308,
ZH_1180,UN_1417,ZH_1180,佛說持名藏八大總持王經,1,1,64,309,64,311,
ZH_1181,UN_1159,ZH_1181,佛說普賢曼拏羅經,1,1,64,312,64,315,
ZH_1182,UN_1454,ZH_1182,佛說最上意陀羅尼經,1,1,64,316,64,318,
ZH_1183,UN_1069,ZH_1183,佛說聖六字大明王陀羅尼經,1,1,64,319,64,320,
ZH_1184,UN_980,ZH_1184,佛說大威德金輪佛頂熾盛光如來消除一切災難陀羅尼經,1,1,64,321,64,322,
ZH_1185,UN_185,ZH_1185,佛說眾許摩訶帝經,13,13,64,323,64,400,
ZH_1186,UN_226,ZH_1186,佛說月光菩薩經,1,1,64,401,64,404,
ZH_1187,UN_499,ZH_1187,佛說金光王童子經,1,1,64,405,64,,
ZH_1188,UN_796,ZH_1188,佛說佈施經,1,1,64,,64,409,
ZH_1189,UN_1753,ZH_1189,揵稚梵讚,1,1,64,410,64,415,
ZH_1190,UN_4,ZH_1190,毗婆屍佛經,2,2,64,416,64,424,
ZH_1191,UN_1237,ZH_1191,佛說文殊師利一百八名梵讚,1,1,64,425,64,427,
ZH_1192,UN_1077,ZH_1192,佛說聖觀自在菩薩梵讚,1,1,64,428,64,429,
ZH_1193,UN_134,ZH_1193,佛說解憂經,1,1,64,430,64,432,
ZH_1194,UN_21,ZH_1194,佛說大三摩惹經,1,1,64,433,64,436,
ZH_1195,UN_1344,ZH_1195,佛說聖曜母陀羅尼經,1,1,64,437,64,439,
ZH_1196,UN_76,ZH_1196,佛說長者施報經,1,1,64,440,64,444,
ZH_1197,UN_3,ZH_1197,佛說七佛經,1,1,64,445,64,,
ZH_1198,UN_1749,ZH_1198,佛一百八名讚,1,1,64,,64,453,
ZH_1199,UN_1285,ZH_1199,佛說毗沙門天王經,1,1,64,454,65,674,
ZH_1200,UN_1140,ZH_1200,聖多羅菩薩梵讚,1,1,64,460,64,464,
ZH_1201,UN_976,ZH_1201,一切如來說佛頂輪王一百八名讚,1,1,64,465,64,466,
ZH_1202,UN_1419,ZH_1202,增慧陀羅尼經,1,1,64,467,64,468,
ZH_1203,UN_149,ZH_1203,佛說四無所畏經,1,1,64,469,64,471,
ZH_1204,UN_1455,ZH_1204,佛說聖最勝陀羅尼經,1,1,64,472,64,475,
ZH_1205,UN_268,ZH_1205,佛說遍照波若波羅密經,1,1,64,476,64,480,
ZH_1206,UN_276,ZH_1206,佛說帝釋波若波羅密多心經,1,1,64,481,64,484,
ZH_1207,UN_274,ZH_1207,佛說五十頌聖波若波羅密經,1,1,64,485,64,487,
ZH_1208,UN_797,ZH_1208,大乘舍黎娑擔摩經,1,1,64,488,64,492,
ZH_1209,UN_609,ZH_1209,佛說諸佛經,1,1,64,493,64,495,
ZH_1210,UN_1564,ZH_1210,佛說大乘戒經,1,1,64,496,64,497,
ZH_1211,UN_1071,ZH_1211,聖六字增壽大明陀羅尼經,1,1,64,498,64,499,
ZH_1212,UN_393,ZH_1212,佛說大乘無量壽莊嚴經,3,3,64,500,64,515,
ZH_1213,UN_255,ZH_1213,佛說佛母寶德藏波若波羅密經,3,3,64,516,64,530,
ZH_1214,UN_32,ZH_1214,佛說薩缽多酥哩踰捺野經,1,1,64,531,64,533,
ZH_1215,UN_1162,ZH_1215,佛說金剛手菩薩降伏一切部多大教王經,3,3,64,534,64,560,
ZH_1216,UN_1161,ZH_1216,最上大乘金剛大教寶王經,2,2,64,561,64,571,
ZH_1217,UN_1000,ZH_1217,佛說一切如來烏瑟膩沙最勝總持經,1,1,64,572,64,576,
ZH_1218,UN_1733,ZH_1218,菩提心觀釋,1,1,64,577,64,579,
ZH_1219,UN_353,ZH_1219,佛說護國尊者所問大乘經,4,4,64,580,64,602,
ZH_1220,UN_1209,ZH_1220,佛說金剛香菩薩大明成就儀軌經,3,3,64,603,64,625,
ZH_1221,UN_1313,ZH_1221,金剛薩埵說頻那夜迦天成就儀軌經,4,4,64,626,64,653,
ZH_1222,UN_1255,ZH_1222,佛說妙吉祥最勝根本大教經,3,3,64,654,64,676,
ZH_1223,UN_909,ZH_1223,佛說幻化網大瑜伽教是忿怒明王大明觀想儀軌經,1,1,64,677,64,685,
ZH_1224,UN_644,ZH_1224,佛說妙吉祥菩薩所問大乘法螺經,1,1,64,686,64,690,
ZH_1225,UN_617,ZH_1225,佛說八大菩薩經,1,1,64,691,64,693,
ZH_1226,UN_1208,ZH_1226,佛說持明藏瑜伽大教尊那菩薩大明成就儀軌經,4,4,64,694,64,719,
ZH_1227,UN_1283,ZH_1227,佛說妙吉祥瑜伽大教金剛陪囉嚩輪觀想成就儀軌經,1,1,64,720,64,728,
ZH_1228,UN_12061,ZH_1228,佛說大乘八大曼拏羅經,1,1,64,729,64,731,
ZH_1229,UN_1761,ZH_1229,迦葉仙人說醫女人經,1,1,64,732,64,734,
ZH_1230,UN_1378,ZH_1230,囉嚩拏說救療小兒疾病經,1,1,64,735,64,740,
ZH_1231,UN_321,ZH_1231,佛說較量一切佛刹功德經,1,1,64,741,64,744,
ZH_1232,UN_1353,ZH_1232,難你計濕嚩囉天說支輪經,1,1,64,,64,,
ZH_1233,UN_908,ZH_1233,佛說瑜伽大教王經,5,5,64,745,64,784,
ZH_1234,UN_956,ZH_1234,佛說大乘觀想曼拏羅淨諸惡趣經,2,2,64,785,64,799,
ZH_1235,UN_1073,ZH_1235,佛說一切佛攝相應大教王經聖觀自在菩薩念誦儀軌,1,1,64,800,64,805,
ZH_1236,UN_1164,ZH_1236,聖金剛手菩薩一百八名梵讚,1,1,64,806,64,808,
ZH_1237,UN_1431,ZH_1237,佛說俱枳羅陀羅尼經,1,1,64,809,64,809,
ZH_1238,UN_1446,ZH_1238,佛說消除一切災障寶髻陀羅尼經,1,1,64,809,64,811,
ZH_1239,UN_1432,ZH_1239,佛說妙色陀羅尼經,1,1,64,811,64,812,
ZH_1240,UN_1433,ZH_1240,佛說栴檀香身陀羅尼經,1,1,64,812,64,812,
ZH_1241,UN_1430,ZH_1241,佛說鉢蘭那賒嚩哩大陀羅尼經,1,1,64,812,64,813,
ZH_1242,UN_1429,ZH_1242,佛說宿命智陀羅尼經,1,1,64,813,64,814,
ZH_1243,UN_1178,ZH_1243,佛說慈氏菩薩誓願陀羅尼經,1,1,64,814,64,814,
ZH_1244,UN_1445,ZH_1244,佛說滅除五逆罪大陀羅尼經,1,1,64,814,64,814,
ZH_1245,UN_951,ZH_1245,佛說無量功德陀羅尼經,1,1,64,814,64,815,
ZH_1246,UN_1151,ZH_1246,佛說十八臂陀羅尼經,1,1,64,815,64,815,
ZH_1247,UN_1436,ZH_1247,佛說洛義陀羅尼經,1,1,64,815,64,816,
ZH_1248,UN_1453,ZH_1248,佛說辟除諸惡陀羅尼經,1,1,64,816,64,817,
ZH_1249,UN_1748,ZH_1249,佛三身讚,1,1,64,818,64,818,
ZH_1250,UN_1236,ZH_1250,曼殊室利菩薩吉祥伽陀,1,1,64,819,64,820,
ZH_1251,UN_658,ZH_1251,寶授菩薩菩提行經,1,1,64,821,64,826,
ZH_1252,UN_1755,ZH_1252,佛說八大靈塔名號經,1,1,64,827,64,827,
ZH_1253,UN_1754,ZH_1253,八大靈塔梵讚,1,1,64,827,64,828,
ZH_1254,UN_1747,ZH_1254,三身梵讚,1,1,64,828,64,829,
ZH_1255,UN_145,ZH_1255,佛說阿羅漢具德經,1,1,64,830,64,835,
ZH_1256,UN_1434,ZH_1256,佛說無畏陀羅尼經,1,1,64,836,64,838,
ZH_1257,UN_1426,ZH_1257,佛說大愛陀羅尼經,1,1,64,839,64,840,
ZH_1258,UN_1227,ZH_1258,佛說妙吉祥菩薩陀羅尼,1,1,64,841,64,843,
ZH_1259,UN_1435,ZH_1259,佛說無量壽大智陀羅尼,1,1,64,843,64,844,
ZH_1260,UN_1428,ZH_1260,佛說宿命智陀羅尼,1,1,64,843,64,844,
ZH_1261,UN_1177,ZH_1261,佛說慈氏菩薩陀羅尼,1,1,64,843,64,844,
ZH_1262,UN_1185,ZH_1262,佛說虛空藏菩薩陀羅尼,1,1,64,843,64,844,
ZH_1263,UN_160,ZH_1263,佛說尊那經,1,1,64,845,64,847,
ZH_1264,UN_11,ZH_1264,大正句王經,2,2,64,848,64,856,
ZH_1265,UN_1137,ZH_1265,佛說聖多羅菩薩經,1,1,64,857,64,860,
ZH_1266,UN_1451,ZH_1266,佛說息除賊難陀羅尼經,1,1,64,861,64,862,
ZH_1267,UN_1172,ZH_1267,佛說延壽妙門陀羅尼經,1,1,64,863,64,866,
ZH_1268,UN_1413,ZH_1268,佛說秘密八名陀羅尼經,1,1,64,867,64,868,
ZH_1269,UN_1427,ZH_1269,佛說大吉祥陀羅尼經,1,1,64,869,64,869,
ZH_1270,UN_1326,ZH_1270,佛說寶賢陀羅尼經,1,1,64,869,64,870,
ZH_1271,UN_1150,ZH_1271,佛說觀自在菩薩母陀羅尼經,1,1,64,871,64,873,
ZH_1272,UN_136,ZH_1272,佛說戒香經,1,1,64,874,64,875,
ZH_1273,UN_1395,ZH_1273,佛說一切如來名號陀羅尼經,1,1,64,876,64,877,
ZH_1274,UN_43,ZH_1274,佛說頻婆娑羅王經,1,1,64,878,64,881,
ZH_1275,UN_127,ZH_1275,佛說信解智力經,1,1,64,882,64,885,
ZH_1276,UN_117,ZH_1276,佛說舊城喻經,1,1,64,886,64,888,
ZH_1277,UN_20,ZH_1277,佛說信佛功德經,1,1,64,889,64,894,
ZH_1278,UN_1371,ZH_1278,佛說善樂長者經,1,1,64,895,64,897,
ZH_1279,UN_9,ZH_1279,佛說人仙經,1,1,64,898,64,901,
ZH_1280,UN_808,ZH_1280,佛說法身經,1,1,64,902,64,904,
ZH_1281,UN_574,ZH_1281,佛說決定義經,1,1,64,905,64,911,
ZH_1282,UN_1329,ZH_1282,佛說最上秘密那拏天經,3,3,64,912,64,929,
ZH_1283,UN_17,ZH_1283,佛說帝釋所問經,1,1,64,930,64,937,
ZH_1284,UN_64,ZH_1284,佛說解夏經,1,1,64,938,64,939,
ZH_1285,UN_89,ZH_1285,佛說四品法門經,1,1,64,940,64,942,
ZH_1286,UN_71,ZH_1286,佛說護國經,1,1,64,944,64,949,
ZH_1287,UN_270,ZH_1287,佛說最上根本大樂金剛不空三昧大教王經,7,7,64,950,64,1007,
ZH_1288,UN_3968,ZH_1288,大唐開元釋教廣品歷章,30,17,65,,65,,
ZH_1289,UN_3969,ZH_1289,大唐正元續開元釋教錄,3,3,65,183,65,230,
ZH_1290,UN_1270,ZH_1290,穢跡金剛禁百變法經,1,1,65,231,65,234,
ZH_1291,UN_1269,ZH_1291,穢跡金剛說神通大滿陀羅尼法術靈要門,1,1,65,235,65,238,
ZH_1292,UN_1268,ZH_1292,金剛恐怖集會方廣軌儀觀自在菩薩三世最勝心明王大威力烏樞瑟摩明王經,3,3,65,239,65,272,
ZH_1293,UN_279,ZH_1293,普遍智藏般若波羅蜜多心經,1,1,65,273,65,273,
ZH_1294,UN_894,ZH_1294,金剛頂經瑜伽修習毗盧遮那三摩地法,1,1,65,274,65,281,
ZH_1295,UN_10841,ZH_1295,千手千眼觀世音菩薩大身咒本,1,1,65,282,65,282,
ZH_1296,UN_1083,ZH_1296,千手千眼觀自在菩薩廣大圓滿無礙大悲心陀羅尼咒本,1,1,65,283,65,284,
ZH_1297,UN_1242,ZH_1297,不動使者陀羅尼秘密法,1,1,65,285,65,292,
ZH_1298,UN_822,ZH_1298,金剛頂瑜伽念珠經,1,1,65,293,65,293,
ZH_1299,UN_883,ZH_1299,金剛頂一切如來真實攝大乘現證大教王經,3,3,65,294,65,321,
ZH_1300,UN_269,ZH_1300,大樂金剛不空真實三麽耶經,1,1,65,322,69,132,
ZH_1301,UN_1134,ZH_1301,佛說大方廣曼殊室利經,1,1,65,326,65,333,
ZH_1302,UN_970,ZH_1302,一字奇特佛頂經,3,3,65,334,65,370,
ZH_1303,UN_1055,ZH_1303,金剛恐怖集會方廣軌儀觀自在菩薩三世最勝心明王經,1,1,65,371,65,384,
ZH_1305,UN_12101,ZH_1305,金剛頂經瑜伽文殊師利菩薩法一品(亦名五字呪法),1,1,65,392,65,399,
ZH_1306,UN_1061,ZH_1306,阿唎多羅陀羅尼阿嚕力經,1,1,65,400,65,416,
ZH_1307,UN_454,ZH_1307,百千頌大集經地藏菩薩請問法身讚,1,1,65,417,65,421,
ZH_1308,UN_328,ZH_1308,普賢菩薩行願讚,1,1,65,422,65,425,
ZH_1309,UN_1294,ZH_1309,大吉祥天女十二契一百八名無垢大乘經,1,1,65,426,65,430,
ZH_1310,UN_12401,ZH_1310,底哩三昧邪不動尊威怒王使者念誦法,1,1,65,431,65,440,
ZH_1311,UN_12402,ZH_1311,底哩三昧耶不動使者念誦品(別本),1,1,65,441,65,445,
ZH_1312,UN_1095,ZH_1312,十一面觀自在菩薩心密言念誦儀軌經,3,3,65,446,65,460,
ZH_1313,UN_10441,ZH_1313,一切如來心秘密全身舍利寶篋印陀羅尼經,1,1,65,461,65,466,
ZH_1314,UN_1170,ZH_1314,佛說一切如來金剛壽命陀羅尼經,1,1,65,467,65,468,
ZH_1315,UN_12931,ZH_1315,佛說大吉祥天女十二名號經,1,1,65,469,65,470,
ZH_1316,UN_12932,ZH_1316,佛說大吉祥天女十二名號經(別本),1,1,65,471,65,471,
ZH_1317,UN_12933,ZH_1317,佛說大吉祥天女十二名號經(別本),1,1,65,472,65,472,
ZH_1318,UN_887,ZH_1318,金剛頂瑜伽經十八會指歸,1,1,65,473,65,479,
ZH_1319,UN_967,ZH_1319,菩提場所說一字頂輪王經,5,5,65,480,65,530,
ZH_1320,UN_888,ZH_1320,略述金剛頂瑜伽分別聖位修證法門,1,1,65,531,65,539,
ZH_1321,UN_1004,ZH_1321,佛母大孔雀明王經,3,3,65,540,65,575,
ZH_1322,UN_1014,ZH_1322,大雲輪請雨經,2,2,65,576,65,590,
ZH_1323,UN_1201,ZH_1323,佛說雨寶陀羅尼經,1,1,65,591,65,594,
ZH_1324,UN_13051,ZH_1324,佛說穰麌梨童女經,1,1,65,595,65,597,
ZH_1325,UN_13052,ZH_1325,觀自在菩薩化身蘘麌哩曳童女銷伏毒害陀羅尼經(別本),1,1,65,598,65,598,
ZH_1326,UN_800,ZH_1326,慈氏菩薩所說大乘緣生稻[草-早+幹]喻經,1,1,65,599,65,603,
ZH_1327,UN_10291,ZH_1327,大寶廣博樓閣善住秘密陀羅尼經,3,3,65,604,65,633,
ZH_1328,UN_1030,ZH_1328,菩提場莊嚴陀羅尼經,1,1,65,634,65,646,
ZH_1329,UN_1370,ZH_1329,除一切疾病陀羅尼經,1,1,65,647,65,648,
ZH_1330,UN_1372,ZH_1330,能淨一切眼疾病陀羅尼經,1,1,65,649,65,650,
ZH_1331,UN_1354,ZH_1331,佛說救拔焰口餓鬼陀羅尼經,1,1,65,651,65,653,
ZH_1332,UN_358,ZH_1332,佛說三十五佛名禮懺文,1,1,65,654,65,655,
ZH_1333,UN_1207,ZH_1333,八大菩薩曼荼羅經,1,1,65,656,65,658,
ZH_1334,UN_1133,ZH_1334,葉衣觀自在菩薩經,1,1,65,659,65,664,
ZH_1335,UN_1302,ZH_1335,訶利帝母真言法,1,1,65,665,65,668,
ZH_1337,UN_1059,ZH_1337,觀自在菩薩說普賢陀羅尼經,1,1,65,675,65,677,
ZH_1338,UN_637,ZH_1338,文殊問經字母品第十四,1,1,65,678,65,679,
ZH_1339,UN_891,ZH_1339,金剛頂蓮華部心念誦儀軌,1,1,65,680,65,693,
ZH_1340,UN_1078,ZH_1340,金剛頂瑜伽千手千眼觀自在菩薩修行儀軌經,1,1,65,694,65,710,
ZH_1341,UN_947,ZH_1341,無量壽如來修觀行供養儀軌,1,1,65,711,65,722,
ZH_1342,UN_938,ZH_1342,阿閦如來念誦供養法,1,1,65,723,65,730,
ZH_1343,UN_988,ZH_1343,佛頂尊勝陀羅尼念誦儀軌法,1,1,65,731,65,737,
ZH_1344,UN_1156,ZH_1344,金剛頂勝初瑜伽普賢菩薩念誦法,1,1,65,738,65,742,
ZH_1345,UN_1165,ZH_1345,金剛王菩薩秘密念誦儀軌,1,1,65,743,65,750,
ZH_1346,UN_1157,ZH_1346,普賢金剛薩埵瑜伽念誦儀,1,1,65,751,65,761,
ZH_1347,UN_1158,ZH_1347,金剛頂瑜伽金剛薩埵五秘密修行念誦儀軌,1,1,65,762,65,769,
ZH_1348,UN_1166,ZH_1348,金剛壽命陀羅尼念誦法,1,1,65,770,65,771,
ZH_1349,UN_972,ZH_1349,瑜伽翳迦訖沙囉烏瑟尼沙斫訖囉真言安怛陀那儀則一字頂輪王瑜伽經,1,1,65,772,65,777,
ZH_1350,UN_1017,ZH_1350,仁王般若念誦法,1,1,65,778,65,782,
ZH_1351,UN_9711,ZH_1351,一字頂輪王念誦儀軌,1,1,65,783,65,792,
ZH_1352,UN_9712,ZH_1352,一字頂輪王念誦儀軌(別本),1,1,65,,65,,
